case_id,edge_id,source_id,target_id,relation,attributes
PMC9969157_01,e1,P1,D1,DIAGNOSED_WITH,"evidence_text=On admission, serum acylcarnitine profile was consistent with LCHADD given elevation of C16-OH and C18-OH levels with the ultimate diagnosis based on perinatal and family history in conjunction with biochemical and molecular studies (Table 1); trigger=consistent with; certainty=hedged; char_start=1292; char_end=1370"
PMC9969157_01,e2,P1,D2,DIAGNOSED_WITH,evidence_text=An abdominal x-ray (Figure 1) demonstrated pneumatosis intestinalis and he was subsequently diagnosed with NEC (modified Bell Stage IIa); trigger=diagnosed with; certainty=asserted; char_start=2495; char_end=2524
PMC9969157_01,e3,P1,O1,HAS_OUTCOME,evidence_text=He recovered uneventfully and was discharged home on day 33 of life; trigger=discharged; certainty=asserted; char_start=3095; char_end=3105
PMC9969157_01,e4,P1,F1,HAS_FINDING,evidence_text=Echocardiogram shortly after arrival showed a small patent ductus arteriosus and patent foramen ovale; trigger=showed; certainty=asserted; char_start=1518; char_end=1575
PMC9969157_01,e5,P1,F2,HAS_FINDING,evidence_text=An abdominal x-ray (Figure 1) demonstrated pneumatosis intestinalis and he was subsequently diagnosed with NEC (modified Bell Stage IIa); trigger=demonstrated; certainty=asserted; char_start=2431; char_end=2524
PMC9969157_01,e6,P1,M1,TREATED_WITH,evidence_text=A peripheral intravenous line was placed and 10% dextrose fluids at 150 ml/kg/day were initiated; trigger=at 150 ml; certainty=asserted; char_start=922; char_end=924
PMC9969157_01,e7,P1,M2,TREATED_WITH,evidence_text=Triheptanoin was initiated at 14 h of life at a dose of 0.5 g/kg/day and advanced 0.5 g/kg every 5-7 days; trigger=advanced 0.5 g; certainty=asserted; char_start=1721; char_end=1729
PMC9969157_01,e8,P1,M3,TREATED_WITH,"evidence_text=As feeds were advanced by unit standard of 20 ml/kg/day, he was limited to 23 ml/kg/day of human milk with the remainder of his enteral diet consisting of Enfaport (Chicago, IL, United States), SolCarb (Westbury, NY, United States), and Similac liquid protein fortifier (Abbott Park, IL, United States) formulas (Table 2); trigger=to 23 ml; certainty=asserted; char_start=1827; char_end=1829"
PMC9969157_01,e9,D2,M4,TREATED_WITH,"evidence_text=He was maintained on total parental nutrition (TPN) with 4 g/kg/day TrophAmine, glucose infusion rate ~15 mg/kg/min, and 2 g/kg/day 20% Intralipid; trigger=with 4 g; certainty=asserted; char_start=2709; char_end=2713"
PMC9969157_01,e10,D2,M5,TREATED_WITH,"evidence_text=He was maintained on total parental nutrition (TPN) with 4 g/kg/day TrophAmine, glucose infusion rate ~15 mg/kg/min, and 2 g/kg/day 20% Intralipid; trigger=and 2 g; certainty=asserted; char_start=2774; char_end=2777"
PMC9969157_01,e11,D2,D1,REVISES,evidence_text=An abdominal x-ray (Figure 1) demonstrated pneumatosis intestinalis and he was subsequently diagnosed with NEC (modified Bell Stage IIa); trigger=diagnosed with; certainty=asserted; char_start=2495; char_end=2524
