case_id,edge_id,source_id,target_id,relation,attributes
PMC9387390_01,e1,P1,S1,HAS_SYMPTOM,evidence_text=A 57-year-old man with no significant past medical or surgical history initially presented with postprandial abdominal fullness and diarrhea; trigger=presented with; certainty=asserted; char_start=96; char_end=127
PMC9387390_01,e2,P1,S2,HAS_SYMPTOM,evidence_text=A 57-year-old man with no significant past medical or surgical history initially presented with postprandial abdominal fullness and diarrhea; trigger=presented with; certainty=asserted; char_start=132; char_end=140
PMC9387390_01,e3,P1,E1,UNDERWENT_EXAM,"evidence_text=The patient underwent CT guided biopsy of the mass; this was consistent with invasive moderately to poorly differentiated adenocarcinoma, thought to have arisen from the upper gastrointestinal tract and/or pancreaticobiliary tract; trigger=underwent; certainty=asserted; char_start=549; char_end=663"
PMC9387390_01,e4,P1,E2,UNDERWENT_EXAM,evidence_text=The patient underwent laparoscopic gastrojejunostomy (GJ) for palliative bypass by an outside surgeon; trigger=underwent; certainty=asserted; char_start=1114; char_end=1193
PMC9387390_01,e5,P1,E3,UNDERWENT_EXAM,evidence_text=This was complicated by an anastomotic leak on postoperative day (POD) 7 and he underwent relaparoscopy; trigger=underwent; certainty=asserted; char_start=1285; char_end=1298
PMC9387390_01,e6,P1,E4,UNDERWENT_EXAM,"evidence_text=An UGI study performed on POD 11 (4 days after the re-operation) showed no leak; however, no contrast was noted to empty from the GJ; trigger=performed; certainty=asserted; char_start=1475; char_end=1540"
PMC9387390_01,e7,P1,D1,DIAGNOSED_WITH,"evidence_text=The patient underwent CT guided biopsy of the mass; this was consistent with invasive moderately to poorly differentiated adenocarcinoma, thought to have arisen from the upper gastrointestinal tract and/or pancreaticobiliary tract; trigger=consistent with; certainty=hedged; char_start=604; char_end=663"
PMC9387390_01,e8,P1,D2,DIAGNOSED_WITH,evidence_text=His imaging was consistent with gastroduodenal outlet obstruction secondary to the pancreatic mass (Figure 1); trigger=consistent with; certainty=hedged; char_start=1013; char_end=1090
PMC9387390_01,e9,P1,O1,HAS_OUTCOME,"evidence_text=A follow-up CT on POD 14 (7 days after the second operation) revealed distension of the stomach and proximal small intestine, with otherwise improved findings; trigger=improved; certainty=asserted; char_start=1803; char_end=1811"
PMC9387390_01,e10,P1,O2,HAS_OUTCOME,evidence_text=The patient was discharged two days post-procedure (POD 23); trigger=discharged; certainty=asserted; char_start=2577; char_end=2587
