case_id,edge_id,source_id,target_id,relation,attributes
PMC9815523_01,e1,P1,E1,UNDERWENT_EXAM,evidence_text=In the remaining 35 patients (77.8%) no additional imaging of the thoracic outlet was performed and thus no distinction in pUEDVT etiology could be made; trigger=performed; certainty=asserted; char_start=964; char_end=1020
PMC9815523_01,e2,P1,E2,UNDERWENT_EXAM,evidence_text=Because of persisting symptoms a TOD and PTA was performed leading to full symptom resolution; trigger=performed; certainty=asserted; char_start=2388; char_end=2422
PMC9815523_01,e3,P1,E3,UNDERWENT_EXAM,evidence_text=In 14 of these symptomatic patients a total of 23 reinterventions were performed leading to symptom resolution in an additional five patients (Table 3); trigger=performed; certainty=asserted; char_start=3428; char_end=3498
PMC9815523_01,e4,P1,E4,UNDERWENT_EXAM,evidence_text=Three patients underwent a redo TOD; two because of an insufficiently removed first rib and one because of an accidental second rib removal during primary intervention; trigger=underwent; certainty=asserted; char_start=3623; char_end=3685
PMC9815523_01,e5,P1,E5,UNDERWENT_EXAM,"evidence_text=All patients underwent dedicated diagnostic imaging (CTv, MRv or angiography) to confirm VTOS, after which TOD was performed; trigger=underwent; certainty=asserted; char_start=5148; char_end=5181"
PMC9815523_01,e6,P1,E6,UNDERWENT_EXAM,"evidence_text=Six of these patients underwent additional reinterventions leading to full symptom resolution in two patients, and 13 symptom free patients in total (48.1%) at last follow-up; trigger=underwent; certainty=asserted; char_start=5569; char_end=5646"
PMC9815523_01,e7,P1,D1,DIAGNOSED_WITH,"evidence_text=Six patients (13.3%) were diagnosed with vTOS, four (8.9%) with idiopathic thrombosis; trigger=diagnosed with; certainty=asserted; char_start=822; char_end=826"
PMC9815523_01,e8,P1,O1,HAS_OUTCOME,evidence_text=One patient only received physical therapy focused on posture improvement without additional medicinal therapy (Table 1); trigger=improvement; certainty=asserted; char_start=1359; char_end=1370
PMC9815523_01,e9,P1,O2,HAS_OUTCOME,evidence_text=Because of persisting symptoms a TOD and PTA was performed leading to full symptom resolution; trigger=resolution; certainty=asserted; char_start=2412; char_end=2422
PMC9815523_01,e10,P1,O2,HAS_OUTCOME,evidence_text=In 14 of these symptomatic patients a total of 23 reinterventions were performed leading to symptom resolution in an additional five patients (Table 3); trigger=resolution; certainty=asserted; char_start=3447; char_end=3457
PMC9815523_01,e11,P1,O2,HAS_OUTCOME,evidence_text=The two primarily stented patients both suffered a stent fracture and were treated with TOD and PTA leading to full symptom resolution; trigger=resolution; certainty=asserted; char_start=3966; char_end=3976
