case_id,edge_id,source_id,target_id,relation,attributes
PMC9387390_01,e1,P1,S1,HAS_SYMPTOM,evidence_text=presented with postprandial abdominal fullness and diarrhea; trigger=presented with; certainty=asserted; char_start=81; char_end=140
PMC9387390_01,e2,P1,D1,DIAGNOSED_WITH,"evidence_text=consistent with invasive moderately to poorly differentiated adenocarcinoma, thought to have arisen from the upper gastrointestinal tract and/or pancreaticobiliary tract; trigger=consistent with; certainty=asserted; char_start=588; char_end=757"
PMC9387390_01,e3,P1,D2,DIAGNOSED_WITH,"evidence_text=consistent with invasive moderately to poorly differentiated adenocarcinoma, thought to have arisen from the upper gastrointestinal tract and/or pancreaticobiliary tract; trigger=consistent with; certainty=asserted; char_start=588; char_end=757"
PMC9387390_01,e4,P1,D3,DIAGNOSED_WITH,"evidence_text=consistent with invasive moderately to poorly differentiated adenocarcinoma, thought to have arisen from the upper gastrointestinal tract and/or pancreaticobiliary tract; trigger=consistent with; certainty=asserted; char_start=588; char_end=757"
PMC9387390_01,e5,P1,D4,DIAGNOSED_WITH,"evidence_text=consistent with invasive moderately to poorly differentiated adenocarcinoma, thought to have arisen from the upper gastrointestinal tract and/or pancreaticobiliary tract; trigger=consistent with; certainty=asserted; char_start=588; char_end=757"
PMC9387390_01,e6,P1,D5,DIAGNOSED_WITH,evidence_text=consistent with gastroduodenal outlet obstruction secondary to the pancreatic mass (Figure 1); trigger=consistent with; certainty=asserted; char_start=997; char_end=1090
PMC9387390_01,e7,P1,O1,HAS_OUTCOME,"evidence_text=A follow-up CT on POD 14 (7 days after the second operation) revealed distension of the stomach and proximal small intestine, with otherwise improved findings; trigger=improved; certainty=asserted; char_start=1662; char_end=1820"
PMC9387390_01,e8,P1,O2,HAS_OUTCOME,evidence_text=The patient was discharged two days post-procedure (POD 23); trigger=discharged; certainty=asserted; char_start=2561; char_end=2620
PMC9387390_01,e9,P1,E1,UNDERWENT_EXAM,"evidence_text=Four days later, a repeat CT showed a small amount of extraluminal air abutting the stent; trigger=CT; certainty=asserted; char_start=3996; char_end=4085"
PMC9387390_01,e10,P1,E2,UNDERWENT_EXAM,"evidence_text=The patient underwent CT guided biopsy of the mass; this was consistent with invasive moderately to poorly differentiated adenocarcinoma, thought to have arisen from the upper gastrointestinal tract and/or pancreaticobiliary tract; trigger=biopsy; certainty=asserted; char_start=527; char_end=757"
PMC9387390_01,e11,E1,F1,REVEALS,evidence_text=Computed tomography (CT) imaging showed nonspecific mesenteric edema; trigger=showed; certainty=asserted; char_start=142; char_end=210
PMC9387390_01,e12,E1,F2,REVEALS,"evidence_text=Approximately three months later, a repeat CT of the abdomen demonstrated a central mesenteric mass abutting the pancreas, encasing the superior mesenteric vessels, causing extrinsic narrowing of the second portion of the duodenum; trigger=demonstrated; certainty=asserted; char_start=295; char_end=525"
PMC9387390_01,e13,P1,F3,HAS_FINDING,"evidence_text=An UGI study performed on POD 11 (4 days after the re-operation) showed no leak; however, no contrast was noted to empty from the GJ; trigger=showed; certainty=asserted; char_start=1452; char_end=1584"
PMC9387390_01,e14,P1,T1,TREATED_WITH,"evidence_text=Given his locally advanced disease, he was nonoperable and started on chemotherapy; trigger=chemotherapy; certainty=asserted; char_start=759; char_end=841"
