case_id,edge_id,source_id,target_id,relation,attributes
PMC7519975_01,e1,P1,O1,HAS_OUTCOME,"evidence_text=The patient was deemed to be at high risk for the major cardiac event after the surgery defined as death, myocardial infarction, or cardiac arrest within 30 days after noncardiac surgery; trigger=death; certainty=asserted; char_start=1937; char_end=2123"
PMC7519975_01,e2,E2,R1,HAS_RESULT,"evidence_text=Her preoperative laboratory values were as follows: white blood cell count 5300 per microliter of blood, hemoglobin 8.2 grams/deciliter, platelet 98000 per microliter of blood, prothrombin time 16.1 seconds, international normalized ratio 1.2, serum sodium 148 meq/liter, serum potassium 3.7 meq/liter, chloride 112 meq/liter, BUN 17 mg/deciliter, creatinine 0.4 mg/deciliter, serum glucose 125 mg/deciliter, serum calcium 8.2 mg/deciliter, magnesium 2.4 gm/deciliter, aspartate transaminase 32 units per liter, and alanine transaminase 43 units per liter.; trigger=result; certainty=asserted; char_start=1380; char_end=1936"
PMC7519975_01,e3,E3,R2,HAS_RESULT,"evidence_text=Her preoperative laboratory values were as follows: white blood cell count 5300 per microliter of blood, hemoglobin 8.2 grams/deciliter, platelet 98000 per microliter of blood, prothrombin time 16.1 seconds, international normalized ratio 1.2, serum sodium 148 meq/liter, serum potassium 3.7 meq/liter, chloride 112 meq/liter, BUN 17 mg/deciliter, creatinine 0.4 mg/deciliter, serum glucose 125 mg/deciliter, serum calcium 8.2 mg/deciliter, magnesium 2.4 gm/deciliter, aspartate transaminase 32 units per liter, and alanine transaminase 43 units per liter.; trigger=result; certainty=asserted; char_start=1380; char_end=1936"
PMC7519975_01,e4,E4,R3,HAS_RESULT,"evidence_text=Her preoperative laboratory values were as follows: white blood cell count 5300 per microliter of blood, hemoglobin 8.2 grams/deciliter, platelet 98000 per microliter of blood, prothrombin time 16.1 seconds, international normalized ratio 1.2, serum sodium 148 meq/liter, serum potassium 3.7 meq/liter, chloride 112 meq/liter, BUN 17 mg/deciliter, creatinine 0.4 mg/deciliter, serum glucose 125 mg/deciliter, serum calcium 8.2 mg/deciliter, magnesium 2.4 gm/deciliter, aspartate transaminase 32 units per liter, and alanine transaminase 43 units per liter.; trigger=result; certainty=asserted; char_start=1380; char_end=1936"
PMC7519975_01,e5,E5,R4,HAS_RESULT,"evidence_text=Her preoperative laboratory values were as follows: white blood cell count 5300 per microliter of blood, hemoglobin 8.2 grams/deciliter, platelet 98000 per microliter of blood, prothrombin time 16.1 seconds, international normalized ratio 1.2, serum sodium 148 meq/liter, serum potassium 3.7 meq/liter, chloride 112 meq/liter, BUN 17 mg/deciliter, creatinine 0.4 mg/deciliter, serum glucose 125 mg/deciliter, serum calcium 8.2 mg/deciliter, magnesium 2.4 gm/deciliter, aspartate transaminase 32 units per liter, and alanine transaminase 43 units per liter.; trigger=result; certainty=asserted; char_start=1380; char_end=1936"
PMC7519975_01,e6,P1,E1,UNDERWENT_EXAM,evidence_text=CT head revealed areas of acute infarct seen involving the brain stem as well as the cerebellar hemispheres and moderate enlargement of the ventricular system with left-sided intraventricular hemorrhage (Figures 2 and 3); trigger=CT; certainty=asserted; char_start=479; char_end=699
PMC7519975_01,e7,P1,E2,UNDERWENT_EXAM,"evidence_text=Her preoperative laboratory values were as follows: white blood cell count 5300 per microliter of blood, hemoglobin 8.2 grams/deciliter, platelet 98000 per microliter of blood, prothrombin time 16.1 seconds, international normalized ratio 1.2, serum sodium 148 meq/liter, serum potassium 3.7 meq/liter, chloride 112 meq/liter, BUN 17 mg/deciliter, creatinine 0.4 mg/deciliter, serum glucose 125 mg/deciliter, serum calcium 8.2 mg/deciliter, magnesium 2.4 gm/deciliter, aspartate transaminase 32 units per liter, and alanine transaminase 43 units per liter.; trigger=laboratory result; certainty=asserted; char_start=1380; char_end=1936"
PMC7519975_01,e8,P1,E3,UNDERWENT_EXAM,"evidence_text=Her preoperative laboratory values were as follows: white blood cell count 5300 per microliter of blood, hemoglobin 8.2 grams/deciliter, platelet 98000 per microliter of blood, prothrombin time 16.1 seconds, international normalized ratio 1.2, serum sodium 148 meq/liter, serum potassium 3.7 meq/liter, chloride 112 meq/liter, BUN 17 mg/deciliter, creatinine 0.4 mg/deciliter, serum glucose 125 mg/deciliter, serum calcium 8.2 mg/deciliter, magnesium 2.4 gm/deciliter, aspartate transaminase 32 units per liter, and alanine transaminase 43 units per liter.; trigger=laboratory result; certainty=asserted; char_start=1380; char_end=1936"
PMC7519975_01,e9,P1,E4,UNDERWENT_EXAM,"evidence_text=Her preoperative laboratory values were as follows: white blood cell count 5300 per microliter of blood, hemoglobin 8.2 grams/deciliter, platelet 98000 per microliter of blood, prothrombin time 16.1 seconds, international normalized ratio 1.2, serum sodium 148 meq/liter, serum potassium 3.7 meq/liter, chloride 112 meq/liter, BUN 17 mg/deciliter, creatinine 0.4 mg/deciliter, serum glucose 125 mg/deciliter, serum calcium 8.2 mg/deciliter, magnesium 2.4 gm/deciliter, aspartate transaminase 32 units per liter, and alanine transaminase 43 units per liter.; trigger=laboratory result; certainty=asserted; char_start=1380; char_end=1936"
PMC7519975_01,e10,P1,E5,UNDERWENT_EXAM,"evidence_text=Her preoperative laboratory values were as follows: white blood cell count 5300 per microliter of blood, hemoglobin 8.2 grams/deciliter, platelet 98000 per microliter of blood, prothrombin time 16.1 seconds, international normalized ratio 1.2, serum sodium 148 meq/liter, serum potassium 3.7 meq/liter, chloride 112 meq/liter, BUN 17 mg/deciliter, creatinine 0.4 mg/deciliter, serum glucose 125 mg/deciliter, serum calcium 8.2 mg/deciliter, magnesium 2.4 gm/deciliter, aspartate transaminase 32 units per liter, and alanine transaminase 43 units per liter.; trigger=laboratory result; certainty=asserted; char_start=1380; char_end=1936"
