case_id,edge_id,source_id,target_id,relation,attributes
PMC4073451_01,e1,P1,O1,HAS_OUTCOME,"evidence_text=In addition, a multislice CT scan was performed which revealed an ascendant bifurcation of the mandibular canal from nearly the angle to the superior border of mandible, surrounding the bone repair, simulating sclerotic margins of a possible recurrence [Figure 2]; trigger=recurrence; certainty=asserted; char_start=1588; char_end=1851"
PMC4073451_01,e2,P1,E1,UNDERWENT_EXAM,"evidence_text=In addition, a multislice CT scan was performed which revealed an ascendant bifurcation of the mandibular canal from nearly the angle to the superior border of mandible, surrounding the bone repair, simulating sclerotic margins of a possible recurrence [Figure 2]; trigger=CT; certainty=asserted; char_start=1588; char_end=1851"
PMC4073451_01,e3,P1,E2,UNDERWENT_EXAM,"evidence_text=Incisional biopsy was performed under local anesthesia revealing a cystic lesion, it was then marsupialized; trigger=biopsy; certainty=asserted; char_start=677; char_end=784"
PMC4073451_01,e4,E1,F1,REVEALS,"evidence_text=In addition, computerized tomography (CT) with axial and 3-dimensional (3D) reconstruction was performed to define the extension of lesion and the views showed hypodense expansive lesion with buccal and lingual cortical expansion that pushed the mandibular canal to the base; trigger=showed; certainty=asserted; char_start=401; char_end=675"
PMC4073451_01,e5,E1,F2,REVEALS,"evidence_text=In addition, computerized tomography (CT) with axial and 3-dimensional (3D) reconstruction was performed to define the extension of lesion and the views showed hypodense expansive lesion with buccal and lingual cortical expansion that pushed the mandibular canal to the base; trigger=showed; certainty=asserted; char_start=401; char_end=675"
PMC4073451_01,e6,E1,F3,REVEALS,evidence_text=A CT scan was done and it revealed a hypodense lesion that caused the expansion of cortical bone suggesting bone repair; trigger=revealed; certainty=asserted; char_start=1318; char_end=1437
PMC4073451_01,e7,F2,A1,LOCATED_IN,"evidence_text=In addition, computerized tomography (CT) with axial and 3-dimensional (3D) reconstruction was performed to define the extension of lesion and the views showed hypodense expansive lesion with buccal and lingual cortical expansion that pushed the mandibular canal to the base; trigger=buccal; certainty=asserted; char_start=401; char_end=675"
PMC4073451_01,e8,A1,C1,SAME_AS,strategy=exact
PMC4073451_01,e9,F3,A2,LOCATED_IN,evidence_text=A CT scan was done and it revealed a hypodense lesion that caused the expansion of cortical bone suggesting bone repair; trigger=bone; certainty=asserted; char_start=1318; char_end=1437
PMC4073451_01,e10,A2,C2,SAME_AS,strategy=exact
PMC4073451_01,e11,E1,C3,SAME_AS,strategy=exact
PMC4073451_01,e12,E2,C4,SAME_AS,strategy=exact
